,nodes,Density
1,1,0.015272703334320792
2,2,0.015206872716500444
3,3,0.015075211480859748
4,4,0.015305618643230967
5,5,0.015141042098680096
6,6,0.015239788025410619
7,7,0.015272703334320792
8,8,0.015272703334320792
9,9,0.015272703334320792
10,10,0.015338533952141142
11,11,0.015272703334320792
12,12,0.01517395740759027
13,13,0.015108126789769923
14,14,0.015206872716500444
15,15,0.014910634936308877
16,16,0.0150093808630394
17,17,0.015305618643230967
18,18,0.01517395740759027
19,19,0.01517395740759027
20,20,0.015239788025410619
21,21,0.015239788025410619
22,22,0.015206872716500444
23,23,0.015239788025410619
24,24,0.015108126789769923
25,25,0.014844804318488529
26,26,0.015075211480859748
27,27,0.015338533952141142
28,28,0.015206872716500444
29,29,0.015338533952141142
30,30,0.01517395740759027
31,31,0.015272703334320792
32,32,0.015239788025410619
33,33,0.015239788025410619
34,34,0.015272703334320792
35,35,0.015338533952141142
36,36,0.015075211480859748
37,37,0.015305618643230967
38,38,0.015272703334320792
39,39,0.015305618643230967
40,40,0.01517395740759027
41,41,0.015206872716500444
42,42,0.015305618643230967
43,43,0.015338533952141142
44,44,0.015305618643230967
45,45,0.015272703334320792
46,46,0.015272703334320792
47,47,0.015338533952141142
48,48,0.015305618643230967
49,49,0.015338533952141142
50,50,0.0150093808630394
51,51,0.015305618643230967
52,52,0.015108126789769923
53,53,0.015371449261051315
54,54,0.014976465554129225
55,55,0.015141042098680096
56,56,0.015305618643230967
57,57,0.015338533952141142
58,58,0.015338533952141142
59,59,0.015305618643230967
60,60,0.0150093808630394
61,61,0.015371449261051315
62,62,0.015075211480859748
63,63,0.015338533952141142
64,64,0.015272703334320792
65,65,0.015239788025410619
66,66,0.015272703334320792
67,67,0.015371449261051315
68,68,0.015305618643230967
69,69,0.015371449261051315
70,70,0.015239788025410619
71,71,0.015371449261051315
72,72,0.015272703334320792
73,73,0.015305618643230967
74,74,0.015272703334320792
75,75,0.015305618643230967
76,76,0.015305618643230967
77,77,0.015272703334320792
78,78,0.015239788025410619
