,nodes,Efficiency,Density
1,1,0.16744454460034652,0.01050121937902668
2,2,0.2815411106242946,0.02520656644705711
3,3,0.3300605529584519,0.024806173333818658
4,4,0.2697692221915606,0.017471699486768827
5,5,0.27284119213140734,0.017726495104284205
6,6,0.34538330274042395,0.022458413715284096
7,7,0.2816314820495691,0.02837331197903396
8,8,0.330334270472746,0.028409711352964728
9,9,0.35599788016972717,0.030575474101845447
10,10,0.3652933269547297,0.02693553670876861
11,11,0.3572978144775333,0.028355112292068576
12,12,0.3942516722046585,0.035634987078222255
13,13,0.38587249299314763,0.034124413060095365
14,14,0.3516870676489827,0.03297783278127616
15,15,0.3889365836241483,0.03243184217231464
16,16,0.39285358958500505,0.03612637862628763
17,17,0.38556630492624766,0.03461580460816074
18,18,0.3857487784543719,0.0348887999126415
19,19,0.3845671421118654,0.03179485312852619
20,20,0.39568502755094215,0.036362974556837624
21,21,0.39545007825874817,0.03687256579186838
22,22,0.3940573688799976,0.03536199177374149
23,23,0.39777599825292786,0.03725475921814145
24,24,0.39683143449942015,0.03516179521712227
25,25,0.40272145985767405,0.03840133949696065
26,26,0.3988737427050668,0.03567138645215302
27,27,0.4000539924047808,0.036945364539729915
28,28,0.3945097610988535,0.03599898081752994
29,29,0.394853605184741,0.035289193025879954
30,30,0.3944421189289735,0.03585338332180686
31,31,0.3993833339400951,0.03774615076620682
32,32,0.4018648612578384,0.0378917482619299
33,33,0.398909838750882,0.036854366104902996
34,34,0.3977784248778589,0.03692716485276453
35,35,0.40211632026606947,0.038110144505514504
36,36,0.4026720173747507,0.03829214137516835
37,37,0.4028358145574395,0.038510537618752956
38,38,0.40296108906938544,0.03852873730571834
39,39,0.40003973598332504,0.03838313980999527
40,40,0.4027317730136203,0.03841953918392604
41,41,0.40088753806778876,0.03843773887089142
42,42,0.40095487690956155,0.03858333636661449
43,43,0.40156820636029755,0.038601536053579875
44,44,0.4027809121684277,0.038601536053579875
