,nodes,Efficiency,Density
1,1,0.3884904722669397,0.03638194635173487
2,2,0.38971850573065836,0.03768195550672892
3,3,0.3986218682292247,0.03782843541151698
4,4,0.3923323873173676,0.03720589581616772
5,5,0.3911675669078306,0.03720589581616772
6,6,0.4049296591291722,0.03779181543531997
7,7,0.39874489391112333,0.03788336537581251
8,8,0.4035014800574926,0.03784674539961549
9,9,0.4051621959780243,0.038267875125881166
10,10,0.40524398059153116,0.038158015197290125
11,11,0.40321431841081246,0.03801153529250206
12,12,0.4036308706400465,0.03854252494735878
13,13,0.4053660471788558,0.03845097500686625
14,14,0.4036201898136555,0.03817632518538863
15,15,0.4054392871312497,0.038432665018767735
16,16,0.4054759071074472,0.0385791449235558
17,17,0.40537215050822195,0.038524214959260276
18,18,0.40539656382568684,0.03850590497116177
19,19,0.4053904604963203,0.03839604504257072
20,20,0.4055094754189616,0.038634074887851325
21,21,0.4055399920657922,0.038634074887851325
22,22,0.4055155787483275,0.0385791449235558
23,23,0.40559797369477096,0.038689004852146845
24,24,0.4055949220300875,0.03856083493545729
25,25,0.40586346852219957,0.0388171747688364
26,26,0.4056437486650165,0.03859745491165431
27,27,0.4056712136471645,0.03865238487594983
28,28,0.405509475418961,0.03859745491165431
29,29,0.40551557874832717,0.0385791449235558
30,30,0.4055399920657919,0.0385791449235558
31,31,0.4056132320181859,0.03874393481644237
32,32,0.40577497024639025,0.03874393481644237
33,33,0.40556745704793956,0.03861576489975282
34,34,0.4055613537185737,0.03867069486404834
35,35,0.40578107357575655,0.038780554792639386
36,36,0.405808538557904,0.03879886478073789
37,37,0.405805486893221,0.038853794745033414
38,38,0.40581464188727023,0.038853794745033414
39,39,0.4058024352285381,0.0388171747688364
40,40,0.4057871769051225,0.03883548475693491
41,41,0.4058176935519534,0.0388171747688364
42,42,0.4058848301749812,0.03887210473313192
43,43,0.404127071317519,0.038853794745033414
44,44,0.4059092434924458,0.03887210473313192
45,45,0.40593365680991034,0.03890872470932894
46,46,0.4059061918277627,0.038853794745033414
47,47,0.3707046293753113,0.036766456101803534
48,48,0.40247612072397765,0.03784674539961549
49,49,0.40508224236332646,0.03808477524489609
50,50,0.4050883456926927,0.038066465256797584
51,51,0.40518599896255164,0.03801153529250206
52,52,0.40474350758350297,0.037700265494827426
53,53,0.40472580792834145,0.037645335530531905
54,54,0.3941609447954862,0.03848759498306326
55,55,0.3977161341512791,0.03749885562574384
56,56,0.4050370777260167,0.03802984528060057
57,57,0.4050425707224461,0.037901675363911015
58,58,0.4048603863408656,0.03779181543531997
59,59,0.40478836705434407,0.03804815526869908
60,60,0.40532027220860806,0.03830449510207819
61,61,0.40310689981397424,0.038121395221093105
62,62,0.4054392871312488,0.038432665018767735
63,63,0.4053669626782596,0.03845097500686625
64,64,0.4052043089506506,0.03828618511397967
65,65,0.40527449723836173,0.038322805090176694
66,66,0.4051432756569884,0.03817632518538863
67,67,0.40546370044871416,0.03856083493545729
68,68,0.4053422441943269,0.03850590497116177
69,69,0.4052348255974815,0.03830449510207819
70,70,0.40553388873642515,0.03861576489975282
71,71,0.40556135371857305,0.03867069486404834
72,72,0.4054881137661787,0.038524214959260276
73,73,0.4055186304130099,0.03865238487594983
74,74,0.4057529982606713,0.03874393481644237
75,75,0.4055491470598406,0.03859745491165431
76,76,0.40562849034160114,0.03876224480454088
77,77,0.40583142604302647,0.03879886478073789
78,78,0.40598950227360997,0.0388171747688364
79,79,0.40598950227360997,0.0388171747688364
80,80,0.4056071286888195,0.03870731484024535
81,81,0.40599865726765927,0.03883548475693491
82,82,0.4056803686412131,0.038780554792639386
83,83,0.40395404192998646,0.03865238487594983
84,84,0.40583234154243136,0.03874393481644237
85,85,0.405873539015653,0.03876224480454088
86,86,0.4058353932071145,0.03874393481644237
87,87,0.40590100399780077,0.03879886478073789
88,88,0.4058344777077095,0.03879886478073789
89,89,0.4060261222498069,0.038890414721230435
90,90,0.40587811651267797,0.0388171747688364
91,91,0.40572919527614304,0.03883548475693491
92,92,0.4059406756386811,0.03887210473313192
93,93,0.4060261222498069,0.038890414721230435
94,94,0.40590100399780077,0.03879886478073789
95,95,0.4059406756386811,0.03887210473313192
96,96,0.40602917391449,0.038890414721230435
97,97,0.4038801916446554,0.03861576489975282
98,98,0.4060383289085392,0.03890872470932894
99,99,0.4060383289085392,0.03890872470932894
100,100,0.4060383289085392,0.03890872470932894
101,101,0.4060383289085392,0.03890872470932894
102,102,0.4060383289085392,0.03890872470932894
103,103,0.4060383289085392,0.03890872470932894
104,104,0.40587201318331145,0.038853794745033414
105,105,0.4060383289085392,0.03890872470932894
106,106,0.40566511031779784,0.03876224480454088
107,107,0.4060383289085393,0.03890872470932894
108,108,0.40602917391449006,0.038890414721230435
109,109,0.4056864719705783,0.03879886478073789
110,110,0.39889102505427104,0.037077725899478164
111,111,0.40201623485623067,0.03737068570905429
112,112,0.4050532515488344,0.03801153529250206
113,113,0.3997067350240595,0.037334065732857274
114,114,0.40527144557367645,0.038158015197290125
115,115,0.40304647685324524,0.037956605328206536
116,116,0.40494186578790137,0.037810125423418474
117,117,0.4051219140042043,0.0381030852329946
118,118,0.40506088071054236,0.037901675363911015
119,119,0.4053904604963177,0.03839604504257072
120,120,0.40553083707174037,0.03859745491165431
121,121,0.4053782538375853,0.03839604504257072
122,122,0.40537520217290207,0.03841435503066923
123,123,0.4055796637066698,0.038524214959260276
124,124,0.40554304373047273,0.03861576489975282
125,125,0.40573835027019106,0.03872562482834386
126,126,0.4057276694438003,0.03876224480454088
127,127,0.4060062864293664,0.03883548475693491
128,128,0.4059772956148772,0.03876224480454088
129,129,0.4057566602582897,0.03876224480454088
130,130,0.40597882144721864,0.03879886478073789
131,131,0.4060154414234157,0.03883548475693491
132,132,0.40587353901565226,0.03876224480454088
133,133,0.40571698861740957,0.03874393481644237
134,134,0.40596966645316945,0.038780554792639386
135,135,0.4057475052642406,0.03874393481644237
136,136,0.40605511306429576,0.038890414721230435
137,137,0.40605511306429576,0.038890414721230435
138,138,0.40595898562677846,0.038853794745033414
139,139,0.40605511306429576,0.038890414721230435
140,140,0.4059711922855108,0.03887210473313192
141,141,0.4060276480821481,0.03883548475693491
142,142,0.40609631053751755,0.03890872470932894
143,143,0.40609631053751755,0.03890872470932894
144,144,0.4059647837896769,0.03874393481644237
145,145,0.40565137782672306,0.03861576489975282
146,146,0.4061213341879194,0.038890414721230435
147,147,0.4061478836706622,0.038890414721230435
148,148,0.4061869449786061,0.03890872470932894
149,149,0.40615795416411676,0.03890872470932894
150,150,0.40615795416411676,0.03890872470932894
151,151,0.4061487991700674,0.038890414721230435
152,152,0.40616527815935566,0.03883548475693491
153,153,0.40536238518123147,0.0385791449235558
154,154,0.4057291952761422,0.03876224480454088
155,155,0.4057688669170223,0.03876224480454088
156,156,0.40591382098946927,0.03876224480454088
157,157,0.4058054868932194,0.0388171747688364
158,158,0.40572614361145903,0.03872562482834386
159,159,0.40584515853409947,0.038853794745033414
160,160,0.40614055967542273,0.03890872470932894
161,161,0.4059321309775676,0.03874393481644237
162,162,0.4058054868932194,0.0388171747688364
163,163,0.40602673258274335,0.03887210473313192
164,164,0.4057627635876561,0.03876224480454088
165,165,0.4057108852880433,0.038689004852146845
166,166,0.40580853855790244,0.03879886478073789
167,167,0.40622295462186697,0.03890872470932894
168,168,0.40582990021068405,0.03883548475693491
169,169,0.40582684854600104,0.03876224480454088
170,170,0.4058390552047334,0.03879886478073789
171,171,0.4059183984864936,0.038890414721230435
172,172,0.40632030272525793,0.03887210473313192
173,173,0.4006548872411009,0.038853794745033414
174,174,0.4060578595625111,0.0388171747688364
175,175,0.40632030272525793,0.03887210473313192
176,176,0.40632030272525793,0.03887210473313192
177,177,0.40631114773120863,0.038853794745033414
178,178,0.40633861271335653,0.03890872470932894
179,179,0.40632030272525793,0.03887210473313192
180,180,0.4061100430285919,0.038890414721230435
181,181,0.4061191980226411,0.03890872470932894
182,182,0.40613048918196853,0.03890872470932894
183,183,0.40614391650657367,0.03890872470932894
184,184,0.4061228600202611,0.0388171747688364
185,185,0.40605267173254994,0.03883548475693491
186,186,0.4060831883793807,0.03887210473313192
187,187,0.40602184991924994,0.038853794745033414
188,188,0.4061545973329644,0.038890414721230435
189,189,0.4061118740274012,0.03887210473313192
190,190,0.40616375232701374,0.03890872470932894
191,191,0.40616375232701374,0.03890872470932894
192,192,0.4061887759774157,0.03887210473313192
193,193,0.4062955842413246,0.03890872470932894
194,194,0.4062629314292156,0.038890414721230435
195,195,0.4062553022675077,0.03887210473313192
196,196,0.4063026030700959,0.03890872470932894
197,197,0.4061042448656937,0.038780554792639386
198,198,0.4059977417682543,0.03874393481644237
199,199,0.40608318837938084,0.03879886478073789
200,200,0.40627117092386006,0.038853794745033414
201,201,0.4060874607099371,0.038689004852146845
202,202,0.4053874088316347,0.03850590497116177
203,203,0.40574750526424064,0.03879886478073789
204,204,0.40581769355195185,0.03883548475693491
205,205,0.40586652018688113,0.038853794745033414
206,206,0.3615839883513873,0.03839604504257072
207,207,0.40419146144232937,0.038780554792639386
208,208,0.4060694558883068,0.03883548475693491
209,209,0.3900601177943881,0.03867069486404834
210,210,0.40637157069193364,0.038890414721230435
211,211,0.4063715706919336,0.038890414721230435
212,212,0.4063624156978842,0.03887210473313192
213,213,0.4063715706919336,0.038890414721230435
214,214,0.4063624156978842,0.03887210473313192
215,215,0.4063685190272505,0.038890414721230435
216,216,0.4063288473863704,0.03887210473313192
217,217,0.4063624156978842,0.03887210473313192
218,218,0.4063715706919336,0.038890414721230435
219,219,0.40637157069193364,0.038890414721230435
220,220,0.4056895236352614,0.03867069486404834
221,221,0.4055814947054911,0.038853794745033414
222,222,0.4068140620709824,0.038890414721230435
223,223,0.4068140620709824,0.038890414721230435
224,224,0.4059931642712295,0.038780554792639386
225,225,0.40614300100716927,0.038780554792639386
226,226,0.4060740333853316,0.038780554792639386
227,227,0.40541914614433927,0.03865238487594983
228,228,0.40585431352814916,0.03883548475693491
229,229,0.40642619548976117,0.03887210473313192
230,230,0.4038444871678758,0.038780554792639386
231,231,0.4065122524338248,0.03890872470932894
232,232,0.40600720192877127,0.0388171747688364
233,233,0.4058878818396632,0.0388171747688364
234,234,0.40712166987104836,0.03890872470932894
235,235,0.40601696725575853,0.03887210473313192
236,236,0.4061457475053825,0.038890414721230435
237,237,0.4061457475053825,0.038890414721230435
238,238,0.4065561964052611,0.03890872470932894
239,239,0.40575360859360826,0.03879886478073789
240,240,0.40580853855790344,0.03879886478073789
241,241,0.40576581525234046,0.038780554792639386
242,242,0.406087155543469,0.03887210473313192
243,243,0.4059245018158601,0.038890414721230435
244,244,0.4040278922153181,0.038780554792639386
