,nodes,Density
1,1,0.0025681415431352142
2,1589,0.0025681415431352142
3,3,0.002561578202207158
4,2,0.002561578202207158
5,4,0.002561578202207158
6,5,0.002561578202207158
7,6,0.002561578202207158
8,8,0.0025709544035329526
9,7,0.002565328682737476
10,9,0.002562515822339737
11,10,0.002565328682737476
12,11,0.002565328682737476
13,13,0.002565328682737476
14,12,0.0025559524814116807
15,14,0.002565328682737476
16,15,0.002565328682737476
17,17,0.0025681415431352142
18,16,0.0025681415431352142
19,18,0.0025681415431352142
20,21,0.0025681415431352142
21,20,0.0025681415431352142
22,22,0.0025681415431352142
23,24,0.002561578202207158
24,23,0.0025681415431352142
25,25,0.002561578202207158
26,28,0.0025681415431352142
27,27,0.0025681415431352142
28,29,0.0025681415431352142
29,31,0.0025681415431352142
30,30,0.002550326760616204
31,32,0.0025681415431352142
32,33,0.0024706290493469478
33,34,0.002485630971468219
34,36,0.0025568901015442604
35,35,0.0025568901015442604
36,37,0.0025568901015442604
37,38,0.0025568901015442604
38,39,0.0025568901015442604
39,40,0.0025568901015442604
40,43,0.0025709544035329526
41,42,0.0025709544035329526
42,45,0.0025606405820745785
43,44,0.0025681415431352142
44,46,0.0025550148612791014
45,48,0.002559702961941999
46,47,0.002565328682737476
47,49,0.002565328682737476
48,50,0.002565328682737476
49,51,0.002554077241146522
50,52,0.002561578202207158
51,53,0.0025184476761085013
52,54,0.0024968824130591734
53,55,0.0025559524814116807
54,56,0.0025559524814116807
55,57,0.0025681415431352142
56,58,0.0025681415431352142
57,60,0.0025681415431352142
58,59,0.0025681415431352142
59,61,0.0025681415431352142
60,63,0.0025400129391578295
61,62,0.00250250813385465
62,64,0.0025559524814116807
63,65,0.002565328682737476
64,67,0.0025681415431352142
65,66,0.0025681415431352142
66,68,0.0025681415431352142
67,70,0.002565328682737476
68,69,0.002544701039820727
69,71,0.0025512643807487833
70,72,0.0025512643807487833
71,74,0.002565328682737476
72,73,0.002565328682737476
73,75,0.002565328682737476
74,76,0.0025606405820745785
75,78,0.002530636737832035
76,77,0.002565328682737476
77,79,0.002565328682737476
78,80,0.002565328682737476
79,82,0.0025681415431352142
80,81,0.0025681415431352142
81,83,0.0025681415431352142
82,85,0.0025681415431352142
83,84,0.0025681415431352142
84,86,0.0025681415431352142
85,88,0.0025681415431352142
86,87,0.0025681415431352142
87,90,0.0025709544035329526
88,92,0.0025681415431352142
89,91,0.0025681415431352142
90,93,0.0025681415431352142
91,95,0.002561578202207158
92,94,0.002546576280085886
93,96,0.0025362624586275115
94,97,0.0025437634196881476
95,98,0.002561578202207158
96,99,0.0025578277216768397
97,100,0.002561578202207158
98,103,0.0025681415431352142
99,102,0.0025681415431352142
100,104,0.0025681415431352142
101,106,0.0025681415431352142
102,105,0.0025681415431352142
103,107,0.0025681415431352142
104,109,0.0025709544035329526
105,108,0.0025709544035329526
106,112,0.0025709544035329526
107,111,0.0025709544035329526
108,114,0.0025681415431352142
109,113,0.0025709544035329526
110,117,0.002561578202207158
111,116,0.0025709544035329526
112,119,0.0025709544035329526
113,118,0.0025681415431352142
114,121,0.0025578277216768397
115,120,0.0025709544035329526
116,123,0.0025681415431352142
117,122,0.0025681415431352142
118,124,0.0025681415431352142
119,127,0.0025409505592904093
120,126,0.0025550148612791014
121,128,0.002559702961941999
122,130,0.0025709544035329526
123,129,0.0025709544035329526
124,131,0.002565328682737476
125,132,0.002530636737832035
126,133,0.002537200078760091
127,134,0.002537200078760091
128,136,0.0025606405820745785
129,135,0.0025709544035329526
130,138,0.0025709544035329526
