,nodes,Density
1,1,0.03638194635173487
2,2,0.03768195550672892
3,3,0.03782843541151698
4,4,0.03720589581616772
5,5,0.03720589581616772
6,6,0.03779181543531997
7,7,0.03788336537581251
8,8,0.03784674539961549
9,9,0.038267875125881166
10,10,0.038158015197290125
11,11,0.03801153529250206
12,12,0.03854252494735878
13,13,0.03845097500686625
14,14,0.03817632518538863
15,15,0.038432665018767735
16,16,0.0385791449235558
17,17,0.038524214959260276
18,18,0.03850590497116177
19,19,0.03839604504257072
20,20,0.038634074887851325
21,21,0.038634074887851325
22,22,0.0385791449235558
23,23,0.038689004852146845
24,24,0.03856083493545729
25,25,0.0388171747688364
26,26,0.03859745491165431
27,27,0.03865238487594983
28,28,0.03859745491165431
29,29,0.0385791449235558
30,30,0.0385791449235558
31,31,0.03874393481644237
32,32,0.03874393481644237
33,33,0.03861576489975282
34,34,0.03867069486404834
35,35,0.038780554792639386
36,36,0.03879886478073789
37,37,0.038853794745033414
38,38,0.038853794745033414
39,39,0.0388171747688364
40,40,0.03883548475693491
41,41,0.0388171747688364
42,42,0.03887210473313192
43,43,0.038853794745033414
44,44,0.03887210473313192
45,45,0.03890872470932894
46,46,0.038853794745033414
47,47,0.036766456101803534
48,48,0.03784674539961549
49,49,0.03808477524489609
50,50,0.038066465256797584
51,51,0.03801153529250206
52,52,0.037700265494827426
53,53,0.037645335530531905
54,54,0.03848759498306326
55,55,0.03749885562574384
56,56,0.03802984528060057
57,57,0.037901675363911015
58,58,0.03779181543531997
59,59,0.03804815526869908
60,60,0.03830449510207819
61,61,0.038121395221093105
62,62,0.038432665018767735
63,63,0.03845097500686625
64,64,0.03828618511397967
65,65,0.038322805090176694
66,66,0.03817632518538863
67,67,0.03856083493545729
68,68,0.03850590497116177
69,69,0.03830449510207819
70,70,0.03861576489975282
71,71,0.03867069486404834
72,72,0.038524214959260276
73,73,0.03865238487594983
74,74,0.03874393481644237
75,75,0.03859745491165431
76,76,0.03876224480454088
77,77,0.03879886478073789
78,78,0.0388171747688364
79,79,0.0388171747688364
80,80,0.03870731484024535
81,81,0.03883548475693491
82,82,0.038780554792639386
83,83,0.03865238487594983
