,nodes,Density
1,1,0.08360655737704918
2,2,0.08524590163934426
3,3,0.08306010928961749
4,4,0.08469945355191257
5,5,0.08360655737704918
6,6,0.08415300546448087
7,7,0.08360655737704918
8,8,0.08469945355191257
9,9,0.0825136612021858
10,10,0.08032786885245902
11,11,0.08306010928961749
12,12,0.08360655737704918
13,13,0.08196721311475409
14,14,0.0825136612021858
15,15,0.08306010928961749
16,16,0.08469945355191257
17,17,0.08415300546448087
18,18,0.08196721311475409
19,19,0.08360655737704918
20,20,0.08633879781420765
21,21,0.08360655737704918
22,22,0.08524590163934426
23,23,0.08524590163934426
24,24,0.08415300546448087
25,25,0.08415300546448087
26,26,0.08196721311475409
27,27,0.08415300546448087
28,28,0.08633879781420765
29,29,0.08524590163934426
30,30,0.0814207650273224
31,31,0.08633879781420765
32,32,0.08415300546448087
33,33,0.08633879781420765
34,34,0.08306010928961749
35,35,0.08524590163934426
36,36,0.08087431693989071
37,37,0.0825136612021858
38,38,0.08579234972677596
39,39,0.0825136612021858
40,40,0.08415300546448087
41,41,0.08360655737704918
42,42,0.08306010928961749
43,43,0.08469945355191257
44,44,0.08087431693989071
45,45,0.08579234972677596
46,46,0.08360655737704918
47,47,0.08579234972677596
48,48,0.08306010928961749
49,49,0.0814207650273224
50,50,0.08633879781420765
51,51,0.08633879781420765
52,52,0.08469945355191257
53,53,0.08579234972677596
54,54,0.08306010928961749
55,55,0.08579234972677596
56,56,0.08579234972677596
57,57,0.08196721311475409
58,58,0.08633879781420765
59,59,0.08633879781420765
60,60,0.08415300546448087
61,61,0.08633879781420765
62,62,0.08524590163934426
