,nodes,Efficiency,Density
1,1,0.3767089513401007,0.08360655737704918
2,2,0.3794724173822551,0.08524590163934426
3,3,0.38013726255529673,0.08306010928961749
4,4,0.38166731720010555,0.08469945355191257
5,5,0.37911657559198686,0.08360655737704918
6,6,0.3780243299505612,0.08415300546448087
7,7,0.37679091855321534,0.08360655737704918
8,8,0.37946330991413135,0.08469945355191257
9,9,0.37863084395871416,0.0825136612021858
10,10,0.3727836325787165,0.08032786885245902
11,11,0.3766367421285471,0.08306010928961749
12,12,0.37796968514181806,0.08360655737704918
13,13,0.3593852459016412,0.08196721311475409
14,14,0.3699941451990654,0.0825136612021858
15,15,0.3769678636481931,0.08306010928961749
16,16,0.3794320843091352,0.08469945355191257
17,17,0.3748590510885611,0.08415300546448087
18,18,0.3715716887848057,0.08196721311475409
19,19,0.3776509237574829,0.08360655737704918
20,20,0.38255074160812025,0.08633879781420765
21,21,0.3780789747593043,0.08360655737704918
22,22,0.3814630497007561,0.08524590163934426
23,23,0.3810258912308108,0.08524590163934426
24,24,0.37834439240177115,0.08415300546448087
25,25,0.37646825396825584,0.08415300546448087
26,26,0.36582487639864963,0.08196721311475409
27,27,0.3779989591465018,0.08415300546448087
28,28,0.38255074160812025,0.08633879781420765
29,29,0.3760460577673711,0.08524590163934426
30,30,0.3662939110070282,0.0814207650273224
31,31,0.3815398126463719,0.08633879781420765
32,32,0.3769641772920483,0.08415300546448087
33,33,0.3820413739266218,0.08633879781420765
34,34,0.36630215109723474,0.08306010928961749
35,35,0.37790441495359683,0.08524590163934426
36,36,0.3702198803018499,0.08087431693989071
37,37,0.3678636481915191,0.0825136612021858
38,38,0.3778825136612039,0.08579234972677596
39,39,0.37085241564749993,0.0825136612021858
40,40,0.3795869112672408,0.08415300546448087
41,41,0.3775657038771811,0.08360655737704918
42,42,0.373794778384945,0.08306010928961749
43,43,0.37857988550611693,0.08469945355191257
44,44,0.37505529534218257,0.08087431693989071
45,45,0.3813934426229528,0.08579234972677596
46,46,0.3776196981524872,0.08360655737704918
47,47,0.3819581056466321,0.08579234972677596
48,48,0.3760024720270641,0.08306010928961749
49,49,0.35838602654176616,0.0814207650273224
50,50,0.3820673952641182,0.08633879781420765
51,51,0.3820673952641182,0.08633879781420765
52,52,0.3778365426316267,0.08469945355191257
53,53,0.3814845173041915,0.08579234972677596
54,54,0.37575223349813675,0.08306010928961749
55,55,0.38100247202706394,0.08579234972677596
56,56,0.3830750715586796,0.08579234972677596
57,57,0.36821038251366217,0.08196721311475409
58,58,0.38271467603434933,0.08633879781420765
59,59,0.382158469945357,0.08633879781420765
60,60,0.37800221181368937,0.08415300546448087
61,61,0.38478011969815423,0.08633879781420765
62,62,0.37958170699974203,0.08524590163934426
