,nodes,Efficiency,Density
1,1,0.012459247510793891,0.007665873645255088
2,2,0.06723958529525716,0.010053222945002957
3,3,0.07031883490133317,0.010668163952835485
4,4,0.05358883465054995,0.009239888423988842
5,5,0.10050625425365256,0.011618257261410789
6,6,0.10816256488521163,0.011013704710647505
7,7,0.07905238306631437,0.01287325812873258
8,8,0.11577907454493579,0.017663338398089864
9,9,0.10115979066860431,0.014942926323071601
10,10,0.13166293973046184,0.013071895424836602
11,11,0.23842329684881064,0.020771812927487948
12,12,0.28265997731242987,0.02294367804169692
13,13,0.19758980007154628,0.022217428817946507
14,14,0.17689737558314342,0.023529411764705882
15,15,0.23049930932946466,0.017891262810491575
16,16,0.2496234837271733,0.022404979800478193
17,17,0.14754282199121788,0.021602992476778885
18,18,0.2297990976526039,0.024556876348407294
19,19,0.20814949677191555,0.016567292248795405
20,20,0.27162414765386644,0.027499747244970174
21,21,0.28408065372873537,0.026690931149529876
22,22,0.2434066670200146,0.02019952180723885
23,23,0.27502150130262726,0.026684919548439576
24,24,0.2939794742361076,0.02273623068146458
25,25,0.3865139058472047,0.0350997150997151
26,26,0.303576841156593,0.02422790202342918
27,27,0.3129948716475105,0.025738396624472575
28,28,0.2466377442815164,0.022118456623248954
29,29,0.24668804236729572,0.01993156896693874
30,30,0.269359600890895,0.02230192101574738
31,31,0.28203830415853426,0.026557632398753896
32,32,0.36030874499323645,0.030549065420560746
33,33,0.3137676714525403,0.026434138499420036
34,34,0.2795605447518545,0.027153296330311865
35,35,0.344862628499011,0.030709766744226295
36,36,0.3735368741387846,0.03376906318082789
37,37,0.36532348629204725,0.03354533686047166
38,38,0.3665301553351573,0.03378923472355115
39,39,0.35995559173324887,0.03418803418803419
40,40,0.36216863300288,0.03280792826805097
41,41,0.37037643015411537,0.03471984805318139
42,42,0.37995920752127194,0.03559707615424778
43,43,0.36886883747049964,0.03483255016036399
44,44,0.3852475785570388,0.035708958007011266
45,45,0.40593365680991034,0.03890872470932894
46,46,0.3880261113657219,0.036453349843342524
47,47,0.024829979213907786,0.008333333333333333
48,48,0.05383090392483718,0.00931911226028873
49,49,0.1309253723653302,0.011193476649369904
50,50,0.1304897630060675,0.011496541083959588
51,51,0.16676965425697632,0.014844941535332994
52,52,0.11187083502584946,0.011579675077773938
53,53,0.037034759498287,0.008370173887415266
54,54,0.20055930482425124,0.025049384272685243
55,55,0.024806401727357565,0.007628676470588235
56,56,0.07588012167590881,0.010827591428787763
57,57,0.08670700397441626,0.010564034505640345
58,58,0.05952376541138132,0.00993175387005493
59,59,0.15145906583206084,0.01265569004836729
60,60,0.16869334053683002,0.015424515424515424
61,61,0.17283628344172597,0.013090398761130469
62,62,0.25918005960998003,0.022581205488969948
63,63,0.2951468836023399,0.02165660051768766
64,64,0.13730275304429115,0.012001832340815392
65,65,0.1692320832701602,0.012473730594535964
66,66,0.16028779026992487,0.012599928409497673
67,67,0.24836860911339512,0.026864433150088164
68,68,0.21013093426645077,0.02337239307923347
69,69,0.1819930172203438,0.013331513331513332
70,70,0.292000085274432,0.027044626686473616
71,71,0.2874128720821533,0.02649442958112047
72,72,0.25402124908018087,0.021308788299079562
73,73,0.24887572588596754,0.023668876833433796
74,74,0.32526141336578107,0.030334890965732088
75,75,0.28242999235402355,0.023244859506840337
76,76,0.2823849865919553,0.02817282947311391
77,77,0.3424360647441735,0.03361617551504032
78,78,0.3694840139283927,0.03686609686609687
79,79,0.3689385881607434,0.03652421652421652
80,80,0.29260943699773223,0.02797657774886142
81,81,0.36213465471126627,0.03571495988673903
82,82,0.3242855952448009,0.029632905793896505
83,83,0.3335811927292659,0.03274368086890548
84,84,0.3413833722740151,0.03115264797507788
85,85,0.36166579594039816,0.034171165418625804
86,86,0.3443023104879323,0.03294392523364486
87,87,0.36362706876114215,0.03577571379428965
88,88,0.3449536149741542,0.03407483851240301
89,89,0.36733881928480694,0.03608495811401883
90,90,0.3495302310856856,0.03445394112060779
91,91,0.34523845479664533,0.03261915998112317
92,92,0.3576508540313986,0.03569031103155068
93,93,0.36733881928480694,0.03608495811401883
94,94,0.36399463619097355,0.03592860146007721
95,95,0.3576508540313986,0.03569031103155068
96,96,0.37521375441716637,0.03719697531321818
97,97,0.3376368287346402,0.032534627439086035
98,98,0.4060383289085392,0.03890872470932894
99,99,0.4060383289085392,0.03890872470932894
100,100,0.4060383289085392,0.03890872470932894
101,101,0.4060383289085392,0.03890872470932894
102,102,0.4060383289085392,0.03890872470932894
103,103,0.4060383289085392,0.03890872470932894
104,104,0.35311738098356177,0.03313258663064483
105,105,0.4060383289085392,0.03890872470932894
106,106,0.3198498849626004,0.028656566242913257
107,107,0.4060383289085393,0.03890872470932894
108,108,0.37521375441716637,0.03719697531321818
109,109,0.33013370390375923,0.030080648243702938
110,110,0.037055281157944785,0.008769965666517391
111,111,0.047500134534794486,0.00895296402356736
112,112,0.09357786095922212,0.00971021860701576
113,113,0.11433262081095706,0.011913057906089266
114,114,0.18114643770466315,0.015618992695117262
115,115,0.13728217827487396,0.012196694257497228
116,116,0.10527888216239832,0.009637890678782872
117,117,0.11848754730739552,0.011090663722242669
118,118,0.13905011916491922,0.011519575315195754
119,119,0.19835357316606356,0.017315350597346593
120,120,0.28257342586406037,0.025477185221594166
121,121,0.23415352587979898,0.02046159600448835
122,122,0.1884131727585177,0.014337857626822284
123,123,0.28126194730651793,0.022191400832177532
124,124,0.2795092870110938,0.025559105431309903
125,125,0.3576299634272811,0.03015282131661442
126,126,0.33904520497063834,0.03008842708151932
127,127,0.3792464999213277,0.03369513921661161
128,128,0.3862938023644744,0.03376482653199435
129,129,0.35848488115270055,0.03124939532903775
