,nodes,Density
1,1,0.11742424242424243
2,2,0.13068181818181818
3,3,0.12878787878787878
4,4,0.13636363636363635
5,5,0.14204545454545456
6,6,0.14015151515151514
7,7,0.14015151515151514
8,8,0.14015151515151514
9,9,0.13825757575757575
10,10,0.14393939393939395
11,11,0.14204545454545456
12,12,0.14583333333333334
13,13,0.14393939393939395
14,14,0.13825757575757575
15,15,0.14393939393939395
16,16,0.14393939393939395
17,17,0.14393939393939395
18,18,0.14393939393939395
19,19,0.14393939393939395
20,20,0.14204545454545456
21,21,0.14393939393939395
22,22,0.14393939393939395
23,23,0.14393939393939395
24,24,0.13825757575757575
25,25,0.14204545454545456
26,26,0.14204545454545456
27,27,0.14393939393939395
28,28,0.14015151515151514
29,29,0.14204545454545456
30,30,0.14015151515151514
31,31,0.14015151515151514
32,32,0.13636363636363635
33,33,0.125
34,34,0.11553030303030302
