,nodes,Density
1,2,0.06756756756756757
2,3,0.06435006435006435
3,4,0.052123552123552123
4,5,0.06611969111969113
5,11,0.06435006435006435
6,16,0.06402831402831403
7,19,0.03877091377091377
8,20,0.06386743886743887
9,21,0.06837194337194337
10,30,0.06483268983268983
11,43,0.06611969111969113
12,47,0.06724581724581724
13,48,0.06788931788931789
14,53,0.05630630630630631
15,93,0.06837194337194337
16,104,0.06451093951093952
17,13,0.06756756756756757
18,23,0.06451093951093952
19,24,0.06756756756756757
20,25,0.06692406692406692
21,26,0.06354568854568854
22,27,0.06306306306306306
23,28,0.06531531531531531
24,29,0.06418918918918919
25,33,0.06435006435006435
26,36,0.06595881595881596
27,38,0.06595881595881596
28,44,0.06724581724581724
29,52,0.06097168597168597
30,56,0.06241956241956242
31,68,0.06628056628056628
32,75,0.06788931788931789
33,85,0.06724581724581724
34,95,0.06788931788931789
35,99,0.06837194337194337
36,100,0.06692406692406692
37,106,0.06048906048906049
38,107,0.06724581724581724
39,113,0.06837194337194337
40,12,0.06788931788931789
41,45,0.05904118404118404
42,87,0.06837194337194337
43,6,0.06837194337194337
44,7,0.06644144144144144
45,91,0.06724581724581724
46,8,0.06692406692406692
47,34,0.064993564993565
48,41,0.06788931788931789
49,9,0.06402831402831403
50,54,0.06692406692406692
51,57,0.06837194337194337
52,17,0.06418918918918919
53,39,0.06595881595881596
54,40,0.06595881595881596
55,72,0.06483268983268983
56,77,0.06595881595881596
57,89,0.064993564993565
58,108,0.0674066924066924
59,10,0.06837194337194337
60,14,0.06483268983268983
61,42,0.06837194337194337
62,61,0.06467181467181467
63,62,0.06837194337194337
64,63,0.06837194337194337
65,64,0.06837194337194337
66,65,0.06788931788931789
67,71,0.06837194337194337
68,90,0.06676319176319176
69,15,0.06692406692406692
70,18,0.06756756756756757
71,70,0.06515444015444015
72,73,0.06788931788931789
73,50,0.06531531531531531
74,78,0.06644144144144144
75,81,0.06837194337194337
76,37,0.06692406692406692
77,46,0.06628056628056628
78,67,0.06724581724581724
79,69,0.06756756756756757
80,74,0.06660231660231661
81,79,0.06788931788931789
82,82,0.06563706563706563
83,84,0.06837194337194337
84,86,0.06724581724581724
85,88,0.06788931788931789
86,105,0.06595881595881596
87,31,0.06837194337194337
88,55,0.06708494208494209
89,22,0.06837194337194337
90,96,0.06837194337194337
91,110,0.06837194337194337
92,49,0.06788931788931789
93,51,0.06692406692406692
94,32,0.0674066924066924
95,58,0.06837194337194337
96,98,0.06837194337194337
97,35,0.06788931788931789
98,94,0.06756756756756757
99,60,0.06837194337194337
100,76,0.06837194337194337
101,102,0.06837194337194337
102,109,0.06837194337194337
103,59,0.06837194337194337
104,92,0.06837194337194337
105,83,0.06756756756756757
106,101,0.06837194337194337
107,80,0.06788931788931789
108,103,0.06837194337194337
109,66,0.06837194337194337
110,111,0.06837194337194337
111,112,0.06837194337194337
112,97,0.06837194337194337
