,nodes,Density
1,2,0.008468380650664067
2,11,0.008465256363392102
3,12,0.008484002087023898
4,13,0.008487126374295864
5,14,0.008476191368843982
6,15,0.008459007788848168
7,16,0.008485564230659881
8,17,0.008435575634308424
9,18,0.008504309954291677
10,19,0.008487126374295864
11,20,0.008471504937936034
12,3,0.00847931565611595
13,21,0.008488688517931846
14,22,0.008448072783396288
15,23,0.008491812805203813
16,24,0.008435575634308424
17,25,0.008449634927032271
18,26,0.008484002087023898
19,27,0.008510558528835609
20,28,0.008482439943387914
21,29,0.008496499236111761
22,30,0.008501185667019712
23,4,0.008455883501576203
24,31,0.008474629225207999
25,32,0.00848087779975193
26,5,0.00848087779975193
27,6,0.008499623523383728
28,7,0.008482439943387914
29,8,0.008474629225207999
30,9,0.008502747810655693
31,10,0.008488688517931846
32,109,0.008504309954291677
33,110,0.008512120672471592
34,111,0.008499623523383728
35,112,0.008513682816107575
36,113,0.008485564230659881
37,114,0.00849493709247578
38,115,0.00850587209792766
39,116,0.00849493709247578
40,117,0.008455883501576203
41,118,0.00849025066156783
42,119,0.008501185667019712
43,120,0.008501185667019712
44,121,0.008465256363392102
45,122,0.008496499236111761
46,123,0.008493374948839796
47,124,0.008510558528835609
48,125,0.008488688517931846
49,126,0.008498061379747745
50,127,0.008510558528835609
51,128,0.008491812805203813
52,129,0.008459007788848168
53,130,0.008504309954291677
54,131,0.008498061379747745
55,35,0.008485564230659881
56,71,0.00847931565611595
57,101,0.008510558528835609
58,599,0.00848087779975193
59,97,0.008504309954291677
60,1001,0.008513682816107575
61,428,0.008488688517931846
62,1002,0.008504309954291677
63,1050,0.008512120672471592
64,1127,0.008513682816107575
65,430,0.008465256363392102
66,459,0.008487126374295864
67,500,0.008502747810655693
68,612,0.008504309954291677
69,688,0.008482439943387914
70,1003,0.008510558528835609
71,461,0.00846994279430005
72,923,0.008508996385199627
73,1004,0.008507434241563644
74,432,0.008496499236111761
75,729,0.008507434241563644
76,732,0.008502747810655693
77,909,0.008498061379747745
78,993,0.00850587209792766
79,1005,0.00850587209792766
80,1006,0.008498061379747745
81,1068,0.008498061379747745
82,1070,0.008498061379747745
83,1106,0.008502747810655693
84,433,0.008498061379747745
85,908,0.008501185667019712
86,1071,0.008507434241563644
87,794,0.008502747810655693
88,861,0.008502747810655693
89,911,0.00850587209792766
90,933,0.008507434241563644
91,1007,0.008513682816107575
92,440,0.008484002087023898
93,1008,0.008508996385199627
94,448,0.008493374948839796
95,476,0.008496499236111761
96,555,0.00847931565611595
97,1009,0.008512120672471592
98,452,0.008496499236111761
99,484,0.008476191368843982
100,1010,0.008504309954291677
101,1128,0.008513682816107575
102,453,0.008473067081572016
