,nodes,Density
1,2,0.008302171601084086
2,11,0.008372343975623676
3,12,0.008408209855943913
4,13,0.008406650469843032
5,14,0.008400412925439513
6,15,0.008362987659018398
7,16,0.00842536310305359
8,17,0.008132198516088186
9,18,0.008483060388786143
10,19,0.008394175381035993
11,20,0.008366106431220157
12,3,0.008353631342413119
13,21,0.00843004126135623
14,22,0.008308409145487604
15,23,0.008398853539338632
16,24,0.008316206075992004
17,25,0.008305290373285845
18,26,0.008458110211172066
19,27,0.008490857319290541
20,28,0.00841912555865007
21,29,0.008459669597272946
22,30,0.008479941616584384
23,4,0.008227321068241854
24,31,0.008389497222733354
25,32,0.00842536310305359
26,5,0.008373903361724557
27,6,0.008487738547088782
28,7,0.008403531697641273
29,8,0.008397294153237754
30,9,0.008470585299979105
31,10,0.008401972311540393
32,109,0.008470585299979105
33,110,0.00849553547759318
34,111,0.008453432052869426
35,112,0.00850021363589582
36,113,0.00842692248915447
37,114,0.008458110211172066
38,115,0.008481501002685262
39,116,0.008467466527777344
40,117,0.008286577740075287
41,118,0.008440956964062388
42,119,0.008487738547088782
43,120,0.008461228983373825
44,121,0.008369225203421917
45,122,0.008467466527777344
46,123,0.008478382230483503
47,124,0.008492416705391422
48,125,0.008434719419658869
49,126,0.008478382230483503
50,127,0.00850021363589582
51,128,0.008437838191860628
52,129,0.008309968531588484
53,130,0.008476822844382623
54,131,0.008478382230483503
55,35,0.008416006786448311
56,71,0.008437838191860628
57,101,0.00849553547759318
58,599,0.008451872666768546
59,97,0.008479941616584384
60,1001,0.00850021363589582
61,428,0.008454991438970307
62,1002,0.00849553547759318
63,1050,0.00849553547759318
64,1127,0.00850021363589582
65,430,0.008450313280667667
66,459,0.008487738547088782
67,500,0.008484619774887023
68,612,0.008487738547088782
69,688,0.008484619774887023
70,1003,0.008492416705391422
71,461,0.008389497222733354
72,923,0.008492416705391422
73,1004,0.008487738547088782
74,432,0.008465907141676466
75,729,0.008487738547088782
76,732,0.008483060388786143
77,909,0.008476822844382623
78,993,0.008484619774887023
79,1005,0.008473704072180864
80,1006,0.008447194508465906
81,1068,0.008448753894566787
82,1070,0.008445635122365028
83,1106,0.008465907141676466
84,433,0.008464347755575585
85,908,0.008472144686079984
86,1071,0.008479941616584384
87,794,0.008475263458281744
88,861,0.008481501002685262
89,911,0.008479941616584384
90,933,0.008492416705391422
