,nodes,Density
1,1,0.07826546800634585
2,11,0.07985193019566367
3,15,0.06980433632998413
4,16,0.07826546800634585
5,41,0.07667900581702802
6,43,0.07879428873611846
7,48,0.07773664727657324
8,2,0.07879428873611846
9,18,0.07615018508725542
10,20,0.08038075092543628
11,27,0.08143839238498149
12,28,0.07985193019566367
13,29,0.08038075092543628
14,37,0.08249603384452671
15,42,0.07826546800634585
16,55,0.07615018508725542
17,3,0.08249603384452671
18,45,0.08249603384452671
19,62,0.08408249603384453
20,4,0.08249603384452671
21,9,0.07879428873611846
22,60,0.08038075092543628
23,5,0.08408249603384453
24,52,0.0745637228979376
25,6,0.08090957165520889
26,10,0.0745637228979376
27,14,0.07244843997884717
28,57,0.08408249603384453
29,58,0.07350608143839238
30,7,0.07720782654680064
31,8,0.08143839238498149
32,31,0.07985193019566367
33,21,0.07773664727657324
34,38,0.07191961924907457
35,46,0.06927551560021153
36,33,0.08249603384452671
37,30,0.07667900581702802
38,12,0.08408249603384453
39,13,0.08408249603384453
40,34,0.07139079851930195
41,17,0.07615018508725542
42,25,0.07720782654680064
43,35,0.08090957165520889
44,39,0.07615018508725542
45,44,0.07932310946589106
46,51,0.07826546800634585
47,53,0.08143839238498149
48,19,0.0750925436277102
49,56,0.08408249603384453
50,23,0.08408249603384453
51,26,0.08143839238498149
52,32,0.08408249603384453
53,22,0.07667900581702802
54,24,0.08249603384452671
55,36,0.08408249603384453
56,61,0.08408249603384453
57,50,0.08408249603384453
58,40,0.08408249603384453
59,59,0.08408249603384453
60,47,0.08408249603384453
61,54,0.08408249603384453
62,49,0.08408249603384453
