,nodes,Density
1,1,0.08360655737704918
2,11,0.08415300546448087
3,15,0.08032786885245902
4,16,0.08306010928961749
5,41,0.0825136612021858
6,43,0.08360655737704918
7,48,0.08360655737704918
8,2,0.0825136612021858
9,18,0.08196721311475409
10,20,0.08469945355191257
11,27,0.08524590163934426
12,28,0.08415300546448087
13,29,0.08415300546448087
14,37,0.08306010928961749
15,42,0.08415300546448087
16,55,0.08306010928961749
17,3,0.08469945355191257
18,45,0.08469945355191257
19,62,0.08524590163934426
20,4,0.08524590163934426
21,9,0.08360655737704918
22,60,0.08415300546448087
23,5,0.08633879781420765
24,52,0.0814207650273224
25,6,0.08469945355191257
26,10,0.08306010928961749
27,14,0.0825136612021858
28,57,0.08579234972677596
29,58,0.08196721311475409
30,7,0.08360655737704918
31,8,0.08415300546448087
32,31,0.08415300546448087
33,21,0.08196721311475409
34,38,0.08087431693989071
35,46,0.08087431693989071
36,33,0.08524590163934426
37,30,0.08196721311475409
38,12,0.08633879781420765
39,13,0.08633879781420765
40,34,0.0814207650273224
41,17,0.08360655737704918
42,25,0.08360655737704918
43,35,0.08415300546448087
44,39,0.0825136612021858
45,44,0.08306010928961749
46,51,0.08306010928961749
47,53,0.08469945355191257
48,19,0.08306010928961749
49,56,0.08579234972677596
50,23,0.08633879781420765
51,26,0.08524590163934426
52,32,0.08633879781420765
53,22,0.08360655737704918
54,24,0.08524590163934426
55,36,0.08633879781420765
56,61,0.08633879781420765
57,50,0.08579234972677596
58,40,0.08579234972677596
59,59,0.08633879781420765
60,47,0.08579234972677596
61,54,0.08579234972677596
62,49,0.08633879781420765
