,nodes,Density
1,1,0.06912366912366913
2,2,0.06732186732186732
3,3,0.06420966420966422
4,4,0.06814086814086814
5,10,0.06683046683046683
6,15,0.06764946764946765
7,18,0.061588861588861586
8,19,0.06732186732186732
9,20,0.06814086814086814
10,29,0.06748566748566749
11,42,0.0683046683046683
12,46,0.06863226863226864
13,47,0.06912366912366913
14,52,0.06502866502866503
15,92,0.06945126945126945
16,103,0.06797706797706797
17,12,0.06846846846846846
18,22,0.06797706797706797
19,23,0.0687960687960688
20,24,0.0683046683046683
21,25,0.06715806715806716
22,26,0.06732186732186732
23,27,0.06781326781326781
24,28,0.06715806715806716
25,32,0.06764946764946765
26,35,0.06846846846846846
27,37,0.06846846846846846
28,43,0.06846846846846846
29,51,0.06715806715806716
30,55,0.06748566748566749
31,67,0.06846846846846846
32,74,0.06846846846846846
33,84,0.0687960687960688
34,94,0.06928746928746929
35,98,0.06945126945126945
36,99,0.0687960687960688
37,105,0.06617526617526617
38,106,0.06846846846846846
39,112,0.06945126945126945
40,11,0.06895986895986896
41,44,0.06502866502866503
42,86,0.06928746928746929
43,5,0.06928746928746929
44,6,0.06846846846846846
45,90,0.06846846846846846
46,7,0.06863226863226864
47,33,0.06797706797706797
48,40,0.0687960687960688
49,8,0.06781326781326781
50,53,0.06846846846846846
51,56,0.06912366912366913
52,16,0.06764946764946765
53,38,0.06797706797706797
54,39,0.06814086814086814
55,71,0.06764946764946765
56,76,0.06797706797706797
57,88,0.06797706797706797
58,107,0.06863226863226864
59,9,0.06945126945126945
60,13,0.06797706797706797
61,41,0.06895986895986896
62,60,0.06748566748566749
63,61,0.0687960687960688
64,62,0.06928746928746929
65,63,0.06928746928746929
66,64,0.0687960687960688
67,70,0.06928746928746929
68,89,0.06863226863226864
69,14,0.06863226863226864
70,17,0.06912366912366913
71,69,0.06764946764946765
72,72,0.06863226863226864
73,49,0.06797706797706797
74,77,0.06764946764946765
75,80,0.06748566748566749
76,36,0.06863226863226864
77,45,0.06846846846846846
78,66,0.06863226863226864
79,68,0.06895986895986896
80,73,0.06846846846846846
81,78,0.06912366912366913
82,81,0.0683046683046683
83,83,0.06945126945126945
84,85,0.06863226863226864
85,87,0.06928746928746929
86,104,0.06814086814086814
87,30,0.0687960687960688
88,54,0.06863226863226864
89,21,0.0687960687960688
90,95,0.06912366912366913
91,109,0.06895986895986896
92,48,0.0687960687960688
93,50,0.0687960687960688
94,31,0.06863226863226864
95,57,0.06895986895986896
96,97,0.06912366912366913
97,34,0.0687960687960688
98,93,0.06863226863226864
99,59,0.06928746928746929
100,75,0.06945126945126945
101,101,0.06912366912366913
102,108,0.06928746928746929
103,58,0.06912366912366913
104,91,0.06945126945126945
105,82,0.06863226863226864
106,100,0.06928746928746929
107,79,0.06912366912366913
108,102,0.06928746928746929
109,65,0.06945126945126945
110,110,0.06945126945126945
111,111,0.06928746928746929
112,96,0.06945126945126945
