,nodes,Density
1,1,0.08199643493761141
2,2,0.10338680926916222
3,3,0.10695187165775401
4,4,0.11051693404634581
5,5,0.13012477718360071
6,6,0.1265597147950089
7,7,0.1265597147950089
8,8,0.12121212121212122
9,9,0.12121212121212122
10,10,0.13903743315508021
11,11,0.13012477718360071
12,12,0.13903743315508021
13,13,0.13368983957219252
14,14,0.12121212121212122
15,15,0.13368983957219252
16,16,0.13368983957219252
17,17,0.13368983957219252
18,18,0.13368983957219252
19,19,0.13368983957219252
20,20,0.13368983957219252
21,21,0.13368983957219252
22,22,0.13368983957219252
23,23,0.13368983957219252
24,24,0.12477718360071301
25,25,0.13368983957219252
26,26,0.13368983957219252
27,27,0.13368983957219252
28,28,0.13368983957219252
29,29,0.13368983957219252
30,30,0.12477718360071301
31,31,0.12834224598930483
32,32,0.12477718360071301
33,33,0.0944741532976827
34,34,0.0873440285204991
