,nodes,Density
1,119,0.03638194635173487
2,202,0.03768195550672892
3,259,0.03782843541151698
4,183,0.03720589581616772
5,153,0.03720589581616772
6,163,0.03779181543531997
7,48,0.03788336537581251
8,145,0.03784674539961549
9,264,0.038267875125881166
10,302,0.038158015197290125
11,222,0.03801153529250206
12,322,0.03854252494735878
13,204,0.03845097500686625
14,66,0.03817632518538863
15,307,0.038432665018767735
16,298,0.0385791449235558
17,254,0.038524214959260276
18,184,0.03850590497116177
19,308,0.03839604504257072
20,170,0.038634074887851325
21,217,0.038634074887851325
22,213,0.0385791449235558
23,275,0.038689004852146845
24,93,0.03856083493545729
25,69,0.0388171747688364
26,92,0.03859745491165431
27,126,0.03865238487594983
28,190,0.03859745491165431
29,306,0.0385791449235558
30,203,0.0385791449235558
31,223,0.03874393481644237
32,81,0.03874393481644237
33,274,0.03861576489975282
34,251,0.03867069486404834
35,127,0.038780554792639386
36,205,0.03879886478073789
37,128,0.038853794745033414
38,187,0.038853794745033414
39,149,0.0388171747688364
40,130,0.03883548475693491
41,77,0.0388171747688364
42,79,0.03887210473313192
43,164,0.038853794745033414
44,71,0.03887210473313192
45,115,0.03890872470932894
46,78,0.038853794745033414
47,262,0.036766456101803534
48,249,0.03784674539961549
49,151,0.03808477524489609
50,312,0.038066465256797584
51,147,0.03801153529250206
52,148,0.037700265494827426
53,113,0.037645335530531905
54,314,0.03848759498306326
55,68,0.03749885562574384
56,220,0.03802984528060057
57,300,0.037901675363911015
58,294,0.03779181543531997
59,178,0.03804815526869908
60,311,0.03830449510207819
61,233,0.038121395221093105
62,297,0.038432665018767735
63,124,0.03845097500686625
64,173,0.03828618511397967
65,293,0.038322805090176694
66,168,0.03817632518538863
67,198,0.03856083493545729
68,247,0.03850590497116177
69,95,0.03830449510207819
70,277,0.03861576489975282
71,226,0.03867069486404834
72,285,0.038524214959260276
73,134,0.03865238487594983
74,240,0.03874393481644237
75,219,0.03859745491165431
76,129,0.03876224480454088
77,252,0.03879886478073789
78,255,0.0388171747688364
79,276,0.0388171747688364
80,199,0.03870731484024535
81,309,0.03883548475693491
82,241,0.038780554792639386
83,214,0.03865238487594983
84,287,0.03874393481644237
85,272,0.03876224480454088
86,282,0.03874393481644237
87,268,0.03879886478073789
88,243,0.03879886478073789
89,310,0.038890414721230435
90,207,0.0388171747688364
91,82,0.03883548475693491
92,221,0.03887210473313192
93,291,0.038890414721230435
94,267,0.03879886478073789
95,227,0.03887210473313192
96,271,0.038890414721230435
97,143,0.03861576489975282
98,242,0.03890872470932894
99,279,0.03890872470932894
100,280,0.03890872470932894
101,292,0.03890872470932894
102,248,0.03890872470932894
103,305,0.03890872470932894
104,185,0.038853794745033414
105,281,0.03890872470932894
106,154,0.03876224480454088
107,258,0.03890872470932894
108,270,0.038890414721230435
109,169,0.03879886478073789
110,256,0.037077725899478164
111,167,0.03737068570905429
112,110,0.03801153529250206
113,231,0.037334065732857274
